Outlet_ID,Volume_Liters_Sum
OUT_02524,16887.791505650814
OUT_02525,14825.37321843114
OUT_02526,892.0376087753283
OUT_02527,3756.885277572591
OUT_02528,3012.463116022557
OUT_02529,855.0690170008288
OUT_02530,3564.1849717951686
OUT_02531,3214.144060351196
OUT_02532,984.9112653617116
OUT_02533,511.18086780355344
OUT_02534,3297.844455440235
OUT_02535,746.4935161164374
OUT_02536,701.5547855168647
OUT_02537,872.3654304641177
OUT_02538,16770.779460544025
OUT_02539,468.45947551619565
OUT_02540,513.2478572029032
OUT_02541,17994.92183923721
OUT_02542,727.2623296476264
OUT_02543,2574.704624990619
OUT_02544,4201.866912120698
OUT_02545,3867.25172329705
OUT_02546,940.1350132317058
OUT_02547,688.1175073503224
OUT_02548,2615.6319007851844
OUT_02549,3942.582465333957
OUT_02550,829.5023295815749
OUT_02551,475.747707011318
OUT_02552,17082.933265871645
OUT_02553,566.7626679435041
OUT_02554,788.1926447335677
OUT_02555,3663.3164876475817
OUT_02556,844.4629731150186
OUT_02557,760.9917251037634
OUT_02558,693.3782966661198
OUT_02559,699.6851301444115
OUT_02560,515.1406862895163
OUT_02561,980.9125312448804
OUT_02562,428.0841005978879
OUT_02563,2474.4455456407845
OUT_02564,676.4235396151323
OUT_02565,3410.4236888371397
OUT_02566,4802.334603578117
OUT_02567,545.5990216176775
OUT_02568,2653.5609742314277
OUT_02569,849.9600070821538
OUT_02570,3025.211344704389
OUT_02571,3388.1697816034657
OUT_02572,857.8620521152782
OUT_02573,676.5608628988308
OUT_02574,4107.002730925532
OUT_02575,1090.388838809772
OUT_02576,44443.11507334066
OUT_02577,1148.5755776057654
OUT_02578,16060.85938788684
OUT_02579,2012.7001800695105
OUT_02580,635.870411368595
OUT_02581,3523.220436875909
OUT_02582,46620.41708299261
OUT_02583,660.30672486837
OUT_02584,561.551922520598
OUT_02585,804.1164655804448
OUT_02586,44088.47463537153
OUT_02587,592.6780805981668
OUT_02588,695.4791643620523
OUT_02589,475.3288727154445
OUT_02590,3140.01645925683
OUT_02591,18251.84189497932
OUT_02592,3005.2666006582576
OUT_02593,13080.271576005469
OUT_02594,414.3202183342644
OUT_02595,971.0103558397926
OUT_02596,15893.270243168365
OUT_02597,16105.590058655243
OUT_02598,14757.085643970177
OUT_02599,45404.87683760123
OUT_02600,3285.348371392265
OUT_02601,3341.167237928912
OUT_02602,759.3456726075552
OUT_02603,17049.476279207818
OUT_02604,576.6221973220112
OUT_02605,3386.838341527829
OUT_02606,13520.726467966466
OUT_02607,992.4938264780898
OUT_02608,3471.367662175631
OUT_02609,464.2544073851568
OUT_02610,3220.455421990484
OUT_02611,3067.6313651652404
OUT_02612,2939.016692585024
OUT_02613,3316.140588018781
OUT_02614,518.3480549281011
OUT_02615,14767.246779765615
OUT_02616,15473.15661568252
OUT_02617,44303.49248411415
OUT_02618,572.5042410251046
OUT_02619,2576.643464845257
OUT_02620,632.4827865077187
OUT_02621,2548.5953964821497
OUT_02622,493.60550712692935
OUT_02623,850.176608063639
OUT_02624,717.6528906867504
OUT_02625,3438.2870511866327
OUT_02626,15039.479787825509
OUT_02627,552.2477724248313
OUT_02628,3493.412129222685
OUT_02629,395.38753059714463
OUT_02630,687.289067541756
OUT_02631,637.2327276303387
OUT_02632,3454.454459577678
OUT_02633,905.5354135998653
OUT_02634,421.6394199399547
OUT_02635,723.4765532820288
OUT_02636,46250.69336485333
OUT_02637,983.3913272412376
OUT_02638,3200.8437083576746
OUT_02639,491.04887769309
OUT_02640,3786.6500300748
OUT_02641,19183.75608154948
OUT_02642,569.7853560387945
OUT_02643,16512.29501826236
OUT_02644,3078.549880176981
OUT_02645,691.1565676504998
OUT_02646,833.5966887899806
OUT_02647,17499.12367567893
OUT_02648,738.7312870113027
OUT_02649,1187.582705606151
OUT_02650,2605.59527205564
OUT_02651,3808.3986318609295
OUT_02652,830.7547844805459
OUT_02653,758.1285083159675
OUT_02654,16561.442306626028
OUT_02655,843.1343838307552
OUT_02656,663.1899495625923
OUT_02657,726.3868582964561
OUT_02658,628.3157115206784
OUT_02659,671.2867550975075
OUT_02660,810.5355545670902
OUT_02661,3003.1686857242685
OUT_02662,567.9755774944007
OUT_02663,3027.4544452214504
OUT_02664,16191.709432758153
OUT_02665,15349.988846990696
OUT_02666,2427.5841076147417
OUT_02667,573.3071834076247
OUT_02668,15443.42716656834
OUT_02669,633.9976602759327
OUT_02670,618.722223548741
OUT_02671,853.1174464718484
OUT_02672,663.4324874075194
OUT_02673,748.1913207226211
OUT_02674,404.4911692243588
OUT_02675,873.9694203648639
OUT_02676,3441.1714835304174
OUT_02677,787.9084371916242
OUT_02678,718.6981945145938
OUT_02679,691.9511215826345
OUT_02680,609.8155717455411
OUT_02681,881.9619449294341
OUT_02682,844.2867820828175
OUT_02683,772.5890893776007
OUT_02684,15339.51011078933
OUT_02685,539.876201225929
OUT_02686,3165.8033893683296
OUT_02687,793.4735695687449
OUT_02688,4971.3890245950415
OUT_02689,541.5112998009665
OUT_02690,3285.6371417835
OUT_02691,18090.165237889352
OUT_02692,3222.4757967558
OUT_02693,592.1701420114927
OUT_02694,650.1749469485211
OUT_02695,637.7214297048788
OUT_02696,3745.485492221992
OUT_02697,3396.271359534733
OUT_02698,3351.895698080016
OUT_02699,3150.7083797957557
OUT_02700,439.6159576528856
OUT_02701,16808.341260097262
OUT_02702,936.6081733577288
OUT_02703,3639.20124981996
OUT_02704,643.0701487088014
OUT_02705,574.8667550300094
OUT_02706,738.6204210169373
OUT_02707,969.5526943482084
OUT_02708,1014.6271145254476
OUT_02709,637.3869922330802
OUT_02710,3612.211674029696
OUT_02711,635.3685931361002
OUT_02712,579.0901806306975
OUT_02713,1260.937816351662
OUT_02714,3277.974159831725
OUT_02715,741.5620551527177
OUT_02716,663.5038957600303
OUT_02717,15485.86762875065
OUT_02718,770.5360258407769
OUT_02719,476.55820029599033
OUT_02720,377.6861566856188
OUT_02721,46682.53067445605
OUT_02722,3517.4875309759345
OUT_02723,742.4672239915875
OUT_02724,599.0454759623054
OUT_02725,689.6257544406801
OUT_02726,824.0191945153429
OUT_02727,659.4225284553524
OUT_02728,15865.55043563557
OUT_02729,513.7300176911519
OUT_02730,675.2869358739927
OUT_02731,3797.003533863024
OUT_02732,730.0254263062484
OUT_02733,748.3462115976166
OUT_02734,16950.88218008488
OUT_02735,424.0048085755094
OUT_02736,3539.207950222639
OUT_02737,3070.1941787348565
OUT_02738,453.4827934868751
OUT_02739,2971.593071778444
OUT_02740,3809.396506346738
OUT_02741,564.8261538249441
OUT_02742,639.8208206285216
OUT_02743,666.700367598427
OUT_02744,3936.486656237528
OUT_02745,722.1415187250296
OUT_02746,4289.87435081312
OUT_02747,752.4968237334892
OUT_02748,761.579690477183
OUT_02749,576.5537624138856
OUT_02750,861.72010997662
OUT_02751,15922.86859701775
OUT_02752,687.4240790504317
OUT_02753,3192.7620684392423
OUT_02754,660.4839551034686
OUT_02755,43724.77012064068
OUT_02756,904.6627761885852
OUT_02757,908.714469034218
OUT_02758,47079.97725110798
OUT_02759,752.1092983182299
OUT_02760,16745.392559574942
OUT_02761,670.2654459669997
OUT_02762,699.2820471566953
OUT_02763,760.0285939625958
OUT_02764,962.3120117639908
OUT_02765,14812.639155582356
OUT_02766,2623.60875247774
OUT_02767,3262.802694889758
OUT_02768,831.1528023272057
OUT_02769,702.1651952538593
OUT_02770,3559.716224892504
OUT_02771,823.0889733786627
OUT_02772,830.1413982794343
OUT_02773,2338.553119087698
OUT_02774,2929.3764196525776
OUT_02775,4337.088296226066
OUT_02776,17806.9319040822
OUT_02777,1393.239514921512
OUT_02778,409.448616686728
OUT_02779,1096.3923098254356
OUT_02780,3468.583780914357
OUT_02781,3867.0563345243736
OUT_02782,17159.476291972634
OUT_02783,47958.43136727353
OUT_02784,3397.25220811133
OUT_02785,477.31138269971154
OUT_02786,659.381299096843
OUT_02787,876.4012192466796
OUT_02788,3794.665776501932
OUT_02789,606.4231740746477
OUT_02790,608.4865333299816
OUT_02791,2639.736050081159
OUT_02792,13489.768119028602
OUT_02793,2714.783715645102
OUT_02794,730.1977833226256
OUT_02795,895.7531569697416
OUT_02796,588.5017772229064
OUT_02797,4318.473853345439
OUT_02798,3898.167517870358
OUT_02799,513.862223017287
OUT_02800,3139.2310686110527
OUT_02801,561.1138198062407
OUT_02802,651.1164692768576
OUT_02803,539.8348534569047
OUT_02804,708.9213176730655
OUT_02805,528.6419438891908
OUT_02806,2998.142609088996
OUT_02807,3131.1239532788777
OUT_02808,3635.1539633738794
OUT_02809,735.0870034221657
OUT_02810,4829.419165276428
OUT_02811,1003.1370891634824
OUT_02812,714.7973248702758
OUT_02813,657.0513487876061
OUT_02814,786.9960777361014
OUT_02815,700.1784838458777
OUT_02816,1000.5312926941874
OUT_02817,3142.3662263913266
OUT_02818,3014.16480514686
OUT_02819,3368.1935985838545
OUT_02820,15237.622785769696
OUT_02821,3607.592001438644
OUT_02822,767.3312043764995
OUT_02823,480.199902719995
OUT_02824,2998.5258518626883
OUT_02825,373.9055967822904
OUT_02826,942.4956968741396
OUT_02827,3587.0922844535626
OUT_02828,730.6069265807768
OUT_02829,16943.481540408575
OUT_02830,2503.8367384225053
OUT_02831,731.89539314374
OUT_02832,16744.048711188138
OUT_02833,3843.932690516143
OUT_02834,3350.99739030308
OUT_02835,609.280005513291
OUT_02836,46507.16147541988
OUT_02837,1148.6872766908778
OUT_02838,3376.5793675779355
OUT_02839,878.210964574343
OUT_02840,17215.966537199813
OUT_02841,48362.83222408686
OUT_02842,4113.14675112114
OUT_02843,510.8500217418348
OUT_02844,585.577047602793
OUT_02845,989.4832922209188
OUT_02846,3007.0425008586744
OUT_02847,665.5412376546071
OUT_02848,362.0995329587189
OUT_02849,3594.911679917924
OUT_02850,563.108059103102
OUT_02851,355.5360421005654
OUT_02852,3839.451571910973
OUT_02853,2943.2238998938515
OUT_02854,46063.95638611837
OUT_02855,598.493324842621
OUT_02856,594.1984755908218
OUT_02857,3373.623711320641
OUT_02858,16829.48114819656
OUT_02859,705.1345191930155
OUT_02860,44926.023797501526
OUT_02861,704.8295617415904
OUT_02862,765.6946467596907
OUT_02863,2524.1976425921694
OUT_02864,2838.938215443473
OUT_02865,47670.64729746436
OUT_02866,824.7733211809634
OUT_02867,757.0876701641172
OUT_02868,323.97191679188177
OUT_02869,503.2887339112641
OUT_02870,844.1057857802604
OUT_02871,723.6000933754705
OUT_02872,1022.2980633634578
OUT_02873,3662.1608305389623
OUT_02874,3732.575711566136
OUT_02875,3297.7309083835503
OUT_02876,3063.2762273182034
OUT_02877,635.0508389703722
OUT_02878,3920.944796626039
OUT_02879,467.87501034101217
OUT_02880,760.8371417135336
OUT_02881,843.0157108583015
OUT_02882,695.9371601890806
OUT_02883,45368.83717421163
OUT_02884,459.5325493865019
OUT_02885,979.2984026965888
OUT_02886,642.8552030179125
OUT_02887,3517.860263879573
OUT_02888,600.4833976337527
OUT_02889,841.028440277119
OUT_02890,16201.036189441314
OUT_02891,644.4617019764796
OUT_02892,44063.113651519765
OUT_02893,1252.058742198995
OUT_02894,694.3974869171211
OUT_02895,15394.427360094462
OUT_02896,14771.177705682332
OUT_02897,3593.0785659681874
OUT_02898,664.3644951071406
OUT_02899,732.319826556562
OUT_02900,2698.885502521968
OUT_02901,4176.009241382967
OUT_02902,4017.733819960259
OUT_02903,492.26051693368265
OUT_02904,935.337012033809
OUT_02905,757.8305341841767
OUT_02906,16984.71313856065
OUT_02907,542.3299963645258
OUT_02908,829.3640180108123
OUT_02909,4410.274190509675
OUT_02910,3008.106366389723
OUT_02911,43494.82508119525
OUT_02912,538.801776075737
OUT_02913,4030.67126604349
OUT_02914,713.0118394163925
OUT_02915,610.1619711170692
OUT_02916,476.0823921553008
OUT_02917,680.4032070781286
OUT_02918,634.5883346763123
OUT_02919,16207.795861714629
OUT_02920,2785.408432195328
OUT_02921,623.4375058888262
OUT_02922,12407.14547874528
OUT_02923,3179.2718679844083
OUT_02924,3083.5409914647967
OUT_02925,3270.308608774669
OUT_02926,611.7327904073483
OUT_02927,612.294372089175
OUT_02928,668.551936861828
OUT_02929,1175.9670386602966
OUT_02930,15794.587838886351
OUT_02931,578.1073907026395
OUT_02932,2714.3473131164287
OUT_02933,650.5012513461722
OUT_02934,513.1060797945495
OUT_02935,778.7485585610879
OUT_02936,46265.81827412572
OUT_02937,656.722065377768
OUT_02938,696.72952517516
OUT_02939,3756.02103853758
OUT_02940,869.4706967086798
OUT_02941,44031.34810814849
OUT_02942,830.2101539989253
OUT_02943,789.5188650709472
OUT_02944,839.2688253447398
OUT_02945,656.7714026943087
OUT_02946,504.776062684322
OUT_02947,828.2811933419521
OUT_02948,712.9929468950124
OUT_02949,3552.7414113845075
OUT_02950,47113.292197298775
OUT_02951,587.078040474584
OUT_02952,3862.4743754787096
OUT_02953,2752.3109329501804
OUT_02954,4314.188235908082
OUT_02955,1018.944916005647
OUT_02956,18020.166956077945
OUT_02957,669.9514301370727
OUT_02958,3826.06554297713
OUT_02959,3685.190219427204
OUT_02960,2476.601369951949
OUT_02961,598.7353505361476
OUT_02962,45867.1120811326
OUT_02963,3309.5392804284184
OUT_02964,42797.919387043774
OUT_02965,546.7635276906731
OUT_02966,14585.701139636083
OUT_02967,277.4474787943036
OUT_02968,834.0626528877129
OUT_02969,15546.200414970785
OUT_02970,15757.648865026942
OUT_02971,3517.479520198156
OUT_02972,4162.050160299354
OUT_02973,3702.207083606928
OUT_02974,14961.033611111156
OUT_02975,556.7395620081394
OUT_02976,596.0538903985372
OUT_02977,3745.4943561854056
OUT_02978,3632.571720456278
OUT_02979,638.6860253078216
OUT_02980,795.7980768903187
OUT_02981,793.6296142505906
OUT_02982,738.2239178963171
OUT_02983,3617.734120240948
OUT_02984,1261.7807578589195
OUT_02985,3108.5478058482936
OUT_02986,2991.236182722098
OUT_02987,573.8422397782865
OUT_02988,518.250797534871
OUT_02989,2842.2925295271034
OUT_02990,2879.758340887552
OUT_02991,582.4001990678051
OUT_02992,874.5491345060013
OUT_02993,2975.8709814412723
OUT_02994,16952.73076143681
OUT_02995,994.262771362953
OUT_02996,14876.64252710297
OUT_02997,18116.43102040804
OUT_02998,926.6142580402146
OUT_02999,640.8520905913122
OUT_03000,3343.3517506812773
OUT_03001,2354.7516290142235
OUT_03002,4454.383030883072
OUT_03003,890.7352903936437
OUT_03004,13278.420889186866
OUT_03005,441.7832108781626
OUT_03006,3516.222758784231
OUT_03007,782.3008749365925
OUT_03008,820.7157280024926
OUT_03009,3571.755510877023
OUT_03010,732.8321482312108
OUT_03011,577.6518502014519
OUT_03012,698.1961984884083
OUT_03013,4220.116279069507
OUT_03014,3815.80667804164
OUT_03015,2864.0910433056465
OUT_03016,656.34776012634
OUT_03017,2436.386428578965
OUT_03018,14971.799643128086
OUT_03019,3926.4763253310944
OUT_03020,44883.68394807025
OUT_03021,14682.650668362134
OUT_03022,975.4788281504448
OUT_03023,880.0864873145862
OUT_03024,3354.401606748148
OUT_03025,687.2344993704459
OUT_03026,426.2717437184685
OUT_03027,652.9113791399924
OUT_03028,3333.009849205513
OUT_03029,844.167676114117
OUT_03030,715.9605363697993
OUT_03031,3341.0983527150865
OUT_03032,874.6345288702513
OUT_03033,891.1643458322399
OUT_03034,672.9385902139987
OUT_03035,1059.9771351091529
OUT_03036,13416.165929087909
OUT_03037,47604.749752980206
OUT_03038,16185.9232933991
OUT_03039,3383.63278672035
OUT_03040,15434.832072517698
OUT_03041,3709.702312793712
OUT_03042,872.1876549204379
OUT_03043,3439.409295408329
OUT_03044,335.1366327645177
OUT_03045,1201.9448747362756
OUT_03046,939.930956430064
OUT_03047,713.3911524593176
OUT_03048,3840.6001882461887
OUT_03049,594.1153663143126
OUT_03050,760.542423787697
OUT_03051,791.2369119151456
OUT_03052,15916.756565945489
OUT_03053,4472.442310091525
OUT_03054,531.0710106408143
OUT_03055,3348.837061852246
OUT_03056,15379.565679270643
OUT_03057,870.6498143542528
OUT_03058,651.8523055557537
OUT_03059,3541.801980956125
OUT_03060,683.8085037832458
OUT_03061,17750.174993298413
OUT_03062,866.2302603435197
OUT_03063,660.8283370778219
OUT_03064,45316.20432704274
OUT_03065,42101.74126442408
OUT_03066,697.0434366862344
OUT_03067,978.6742867028328
OUT_03068,474.9024715475414
OUT_03069,2515.2296718413163
OUT_03070,16435.770079919406
OUT_03071,1156.9281008227017
OUT_03072,3822.769140117937
OUT_03073,848.3417076283862
OUT_03074,3782.953001327804
OUT_03075,46925.4867099526
OUT_03076,4188.876764713708
OUT_03077,46190.64801237061
OUT_03078,47176.74690972248
OUT_03079,562.6917353983398
OUT_03080,743.7184488344782
OUT_03081,3914.3906132265192
OUT_03082,1172.4666858526273
OUT_03083,706.8236469454813
OUT_03084,15044.972336597682
OUT_03085,737.344676516878
OUT_03086,565.9658786314856
OUT_03087,960.8840082739432
OUT_03088,16863.852766040796
OUT_03089,3915.5864441342665
OUT_03090,2754.2443679184225
OUT_03091,568.2489454790839
OUT_03092,591.2033422089825
OUT_03093,17704.95215398918
OUT_03094,838.5824522866742
OUT_03095,778.1827758098749
OUT_03096,783.5214210467698
OUT_03097,18417.752576705047
OUT_03098,672.965980428473
OUT_03099,14683.947858868249
OUT_03100,788.0890508303501
OUT_03101,776.356574306836
OUT_03102,3713.494119246802
OUT_03103,3193.201423719935
OUT_03104,899.9289581358465
OUT_03105,520.513333683017
OUT_03106,485.12455529069376
OUT_03107,626.7566049452939
OUT_03108,644.1438585552291
OUT_03109,747.1364258289054
OUT_03110,1049.753214978609
OUT_03111,783.6577726052731
OUT_03112,2122.475822421707
OUT_03113,3196.602626778965
OUT_03114,830.4679641805915
OUT_03115,853.3276719416787
OUT_03116,2684.196040617276
OUT_03117,532.2661718675442
OUT_03118,635.4196116088997
OUT_03119,713.4593337934525
OUT_03120,894.3212928925068
OUT_03121,312.4750422221814
OUT_03122,727.116038833981
OUT_03123,453.8489213281188
OUT_03124,741.2974198226599
OUT_03125,3979.91357471889
OUT_03126,545.820138821839
OUT_03127,715.1895033646523
OUT_03128,443.2480728551437
OUT_03129,16909.453631726883
OUT_03130,1008.6662157807276
OUT_03131,44101.12247496881
OUT_03132,632.9015832937815
OUT_03133,783.2564851679987
OUT_03134,15914.661583577396
OUT_03135,707.9242267950578
OUT_03136,3104.437573932991
OUT_03137,573.3759530299449
OUT_03138,587.0993614831973
OUT_03139,2391.7932107076585
OUT_03140,831.7039945986909
OUT_03141,895.5412302391339
OUT_03142,3380.945838967227
OUT_03143,564.6556081465225
OUT_03144,1044.7893158718991
OUT_03145,414.6294064606497
OUT_03146,3050.3457282797453
OUT_03147,4632.424705251577
OUT_03148,46702.17819143643
OUT_03149,614.3902172416231
OUT_03150,3460.2542264058666
OUT_03151,591.9912168025213
OUT_03152,760.0297442046029
OUT_03153,4635.234494370682
OUT_03154,15163.768547967293
OUT_03155,3771.5047623683367
OUT_03156,3076.2519474742803
OUT_03157,14838.493916971904
OUT_03158,631.0164305010533
OUT_03159,584.9844352280207
OUT_03160,3154.085442926583
OUT_03161,3063.6479179785374
OUT_03162,1109.480305588723
OUT_03163,852.4135258985776
OUT_03164,15318.868320021164
OUT_03165,4257.007711707739
OUT_03166,746.2896148769845
OUT_03167,47454.28961342582
OUT_03168,884.6319978651461
OUT_03169,654.611370494739
OUT_03170,3041.904624542502
OUT_03171,3076.017295037525
OUT_03172,396.5071913356792
OUT_03173,1052.10823389016
OUT_03174,1074.418601615944
OUT_03175,3469.932601520616
OUT_03176,600.1387881688278
OUT_03177,607.6543303455959
OUT_03178,532.5586891289315
OUT_03179,3609.480867092159
OUT_03180,640.3164525097293
OUT_03181,1028.9918620137496
OUT_03182,491.5635088662168
OUT_03183,15152.074114922712
OUT_03184,3995.169543068148
OUT_03185,852.7623151222721
OUT_03186,3175.110475536571
OUT_03187,854.4412750470848
OUT_03188,571.606070296394
OUT_03189,3227.47854755888
OUT_03190,894.6241362536898
OUT_03191,15795.462919733764
OUT_03192,537.7593479591371
OUT_03193,559.0498363391928
OUT_03194,2892.9998915713386
OUT_03195,760.9896003777974
OUT_03196,3093.112883234688
OUT_03197,767.8697449576538
OUT_03198,728.7182843562832
OUT_03199,3303.9382079281622
OUT_03200,2991.8331659178266
OUT_03201,3177.2061478607684
OUT_03202,752.0333195305413
OUT_03203,928.363205501686
OUT_03204,3316.573178374265
OUT_03205,817.065068883117
OUT_03206,3846.635768830636
OUT_03207,640.5373663814651
OUT_03208,42477.045707129735
OUT_03209,747.1910341511638
OUT_03210,736.7468637854942
OUT_03211,3309.76803832792
OUT_03212,888.5917887528655
OUT_03213,2834.5016168599536
OUT_03214,3698.0620746792993
OUT_03215,3090.191429009088
OUT_03216,628.3243681468875
OUT_03217,3908.324877954794
OUT_03218,3306.8485351139807
OUT_03219,779.6727615728101
OUT_03220,3058.752461950964
OUT_03221,3899.855370272434
OUT_03222,3179.083808915013
OUT_03223,748.8261207319515
OUT_03224,3591.077736436906
OUT_03225,521.2214230590838
OUT_03226,688.0720323168772
OUT_03227,3173.881951856721
OUT_03228,39586.47491451651
OUT_03229,48146.923303067735
OUT_03230,763.4901634956971
OUT_03231,3760.6806014052127
OUT_03232,370.36852906870257
OUT_03233,15474.173829725276
OUT_03234,2936.213490500529
OUT_03235,849.5275121114471
OUT_03236,775.6474408034234
OUT_03237,790.5798567484779
OUT_03238,950.3525408811744
OUT_03239,778.8530957360537
OUT_03240,3126.5699896249494
OUT_03241,631.1256087669718
OUT_03242,16273.25025480756
OUT_03243,548.7293815971059
OUT_03244,477.6914048823596
OUT_03245,2628.912172584039
OUT_03246,532.7260042272677
OUT_03247,745.6326948242419
OUT_03248,4603.784253814111
OUT_03249,795.4140390608037
OUT_03250,879.8064429937713
OUT_03251,15569.415259292791
OUT_03252,17151.355724742723
OUT_03253,818.8601502480541
OUT_03254,644.3509215121211
OUT_03255,3575.753446400208
OUT_03256,3522.5154675101608
OUT_03257,918.1894875898732
OUT_03258,2308.868060998383
OUT_03259,3779.505682168753
OUT_03260,14499.563612026282
OUT_03261,704.6568831596738
OUT_03262,3270.098700430439
OUT_03263,567.8461521054136
OUT_03264,44970.91244698311
OUT_03265,3756.4997706144018
OUT_03266,495.6829915708551
OUT_03267,946.8979891616692
OUT_03268,3510.4092835403103
OUT_03269,2817.340402276081
OUT_03270,676.1799788846263
OUT_03271,17935.0791156536
OUT_03272,3160.9812433791462
OUT_03273,14832.002882594516
OUT_03274,44181.06976563602
OUT_03275,673.7190536339922
OUT_03276,508.49296093330673
OUT_03277,1029.6902539357302
OUT_03278,774.1030809079882
OUT_03279,653.075419258589
OUT_03280,879.6167126553478
OUT_03281,44848.91115640012
OUT_03282,3286.5228293809123
OUT_03283,15923.462284074252
OUT_03284,763.5067016923596
OUT_03285,466.6024581455704
OUT_03286,1027.90745130585
OUT_03287,42230.431343791
OUT_03288,2967.637337602878
OUT_03289,834.0399310599342
OUT_03290,886.4963801301986
OUT_03291,1014.0759228487132
OUT_03292,579.0991466641275
OUT_03293,3099.058224785133
OUT_03294,908.4991771475128
OUT_03295,830.1266206168202
OUT_03296,44944.62269028926
OUT_03297,14903.12827989408
OUT_03298,745.5153700458602
OUT_03299,3073.1778587892754
OUT_03300,2989.9797633437106
OUT_03301,3642.338640401128
OUT_03302,15042.6063563383
OUT_03303,908.9847909023111
OUT_03304,760.7008106997315
OUT_03305,906.13271373537
OUT_03306,1025.4158228809383
OUT_03307,845.450523228458
OUT_03308,3418.0116777505573
OUT_03309,537.7720714214469
OUT_03310,454.8709197873832
OUT_03311,752.9522886828018
OUT_03312,16022.452266338028
OUT_03313,602.3816544502888
OUT_03314,676.711939516124
OUT_03315,45445.78833653448
OUT_03316,17738.549593851756
OUT_03317,359.5945720725365
OUT_03318,825.8724058505229
OUT_03319,3410.337373083578
OUT_03320,402.4818815957417
OUT_03321,2710.305427158977
OUT_03322,4107.156858480118
OUT_03323,3463.4668843658137
OUT_03324,16261.947610509049
OUT_03325,46508.12565537533
OUT_03326,990.4809349175092
OUT_03327,17364.25976875685
OUT_03328,16905.92984653165
OUT_03329,3399.897752196008
OUT_03330,42873.63832978403
OUT_03331,880.0022486867746
OUT_03332,878.2395595621823
OUT_03333,17334.59817153881
OUT_03334,18238.12223198899
OUT_03335,3343.050150082394
OUT_03336,3377.742520336575
OUT_03337,3704.1043319382175
OUT_03338,857.9514017679594
OUT_03339,704.6143005225291
OUT_03340,3295.381201227296
OUT_03341,12291.077473786036
OUT_03342,708.6153093623885
OUT_03343,711.6878876208058
OUT_03344,15407.708254982346
OUT_03345,16113.409590318906
OUT_03346,43263.31816806127
OUT_03347,1019.2929525398364
OUT_03348,747.4244668187023
OUT_03349,3790.3107232659113
OUT_03350,3509.593510282008
OUT_03351,869.0833515685127
OUT_03352,3410.17949897818
OUT_03353,48488.314651277055
OUT_03354,634.538694365447
OUT_03355,672.4839884085669
OUT_03356,474.5851886104468
OUT_03357,2563.084954040984
OUT_03358,45034.4966715422
OUT_03359,15017.03753933115
OUT_03360,687.012064291041
OUT_03361,2520.0537217536494
OUT_03362,714.453838363311
OUT_03363,760.3929930719075
OUT_03364,728.5952561262179
OUT_03365,719.2715477789947
OUT_03366,3016.272060577645
OUT_03367,3575.542587341962
OUT_03368,16424.668736929012
OUT_03369,615.6089946292553
OUT_03370,3662.7598161205938
OUT_03371,2664.609167600277
OUT_03372,699.9331488609529
OUT_03373,4705.792093346202
OUT_03374,460.4501489977773
OUT_03375,917.963791263772
OUT_03376,544.6734372832773
OUT_03377,3630.302592524339
OUT_03378,494.61292817395366
OUT_03379,3802.154982109093
OUT_03380,621.0055317432679
OUT_03381,43465.59993018944
OUT_03382,938.2000423073708
OUT_03383,13463.529035762398
OUT_03384,706.1727814778133
OUT_03385,618.7919982897437
OUT_03386,1008.812630379637
OUT_03387,17422.966374811353
OUT_03388,14896.305385584916
OUT_03389,776.6799043789197
OUT_03390,815.9391358046654
OUT_03391,17876.46093556059
OUT_03392,1119.0272463698582
OUT_03393,4072.40480795853
OUT_03394,1290.842710153412
OUT_03395,15348.392665227357
OUT_03396,2129.056644398388
OUT_03397,929.5005882122334
OUT_03398,559.6773591302278
OUT_03399,614.0428229785945
OUT_03400,3973.464437631132
OUT_03401,3407.435316863272
OUT_03402,43098.57530976278
OUT_03403,704.3625850828852
OUT_03404,726.9125399013378
OUT_03405,648.3354301861524
OUT_03406,16754.722576735974
OUT_03407,3296.713311451984
OUT_03408,729.5041277730999
OUT_03409,3421.450914593687
OUT_03410,634.2310880225139
OUT_03411,46198.73225003233
OUT_03412,506.644735615013
OUT_03413,15972.228820613129
OUT_03414,16324.783428547787
OUT_03415,48070.30982070823
OUT_03416,810.225791784664
OUT_03417,1121.988384224029
OUT_03418,15672.747776273436
OUT_03419,641.546103603514
OUT_03420,825.2330316645614
OUT_03421,678.3396312365576
OUT_03422,760.302347368339
OUT_03423,15137.219263137338
OUT_03424,16140.969730395367
OUT_03425,3431.698605571536
OUT_03426,763.908447048779
OUT_03427,2173.6455200425944
OUT_03428,636.4630569348677
OUT_03429,534.7612066853832
OUT_03430,3457.394791127367
OUT_03431,776.9824173744805
OUT_03432,575.1394297837973
OUT_03433,869.1783729994818
OUT_03434,2850.55380723161
OUT_03435,757.2707376964975
OUT_03436,17619.396969776986
OUT_03437,523.1489060900922
OUT_03438,3967.338296477952
OUT_03439,3399.919361331797
OUT_03440,524.0424071852531
OUT_03441,479.3291100792834
OUT_03442,3449.2189941322945
OUT_03443,16826.737587736512
OUT_03444,19032.91192336445
OUT_03445,3479.1211184603585
OUT_03446,14359.491392612674
OUT_03447,904.1344395876326
OUT_03448,3466.53647301038
OUT_03449,376.6754107329766
OUT_03450,3843.731441460157
OUT_03451,14308.33093944834
