Outlet_ID,Distributor_ID
OUT_05487,DIST_W_03
OUT_05488,DIST_W_01
OUT_05489,DIST_W_02
OUT_05490,DIST_W_01
OUT_05491,DIST_W_03
OUT_05492,DIST_W_01
OUT_05493,DIST_W_01
OUT_05494,DIST_W_02
OUT_05495,DIST_W_02
OUT_05496,DIST_W_03
OUT_05497,DIST_W_01
OUT_05498,DIST_W_01
OUT_05499,DIST_W_03
OUT_05500,DIST_W_02
OUT_05501,DIST_W_01
OUT_05502,DIST_W_02
OUT_05503,DIST_W_03
OUT_05504,DIST_W_03
OUT_05505,DIST_W_02
OUT_05506,DIST_W_02
OUT_05507,DIST_W_02
OUT_05508,DIST_W_02
OUT_05509,DIST_W_02
OUT_05510,DIST_W_01
OUT_05511,DIST_W_01
OUT_05512,DIST_W_01
OUT_05513,DIST_W_03
OUT_05514,DIST_W_01
OUT_05515,DIST_W_01
OUT_05516,DIST_W_02
OUT_05517,DIST_W_01
OUT_05518,DIST_W_01
OUT_05519,DIST_W_02
OUT_05520,DIST_W_01
OUT_05521,DIST_W_03
OUT_05522,DIST_W_02
OUT_05523,DIST_W_03
OUT_05524,DIST_W_02
OUT_05525,DIST_W_01
OUT_05526,DIST_W_02
OUT_05527,DIST_W_03
OUT_05528,DIST_W_02
OUT_05529,DIST_W_03
OUT_05530,DIST_W_02
OUT_05531,DIST_W_02
OUT_05532,DIST_W_02
OUT_05533,DIST_W_03
OUT_05534,DIST_W_03
OUT_05535,DIST_W_01
OUT_05536,DIST_W_03
OUT_05537,DIST_W_01
OUT_05538,DIST_W_02
OUT_05539,DIST_W_01
OUT_05540,DIST_W_01
OUT_05541,DIST_W_03
OUT_05542,DIST_W_02
OUT_05543,DIST_W_02
OUT_05544,DIST_W_02
OUT_05545,DIST_W_01
OUT_05546,DIST_W_01
OUT_05547,DIST_W_03
OUT_05548,DIST_W_03
OUT_05549,DIST_W_01
OUT_05550,DIST_W_03
OUT_05551,DIST_W_01
OUT_05552,DIST_W_02
OUT_05553,DIST_W_03
OUT_05554,DIST_W_01
OUT_05555,DIST_W_02
OUT_05556,DIST_W_03
OUT_05557,DIST_W_02
OUT_05558,DIST_W_03
OUT_05559,DIST_W_02
OUT_05560,DIST_W_03
OUT_05561,DIST_W_01
OUT_05562,DIST_W_02
OUT_05563,DIST_W_03
OUT_05564,DIST_W_01
OUT_05565,DIST_W_02
OUT_05566,DIST_W_03
OUT_05567,DIST_W_02
OUT_05568,DIST_W_02
OUT_05569,DIST_W_03
OUT_05570,DIST_W_02
OUT_05571,DIST_W_03
OUT_05572,DIST_W_02
OUT_05573,DIST_W_01
OUT_05574,DIST_W_02
OUT_05575,DIST_W_01
OUT_05576,DIST_W_03
OUT_05577,DIST_W_03
OUT_05578,DIST_W_01
OUT_05579,DIST_W_02
OUT_05580,DIST_W_03
OUT_05581,DIST_W_03
OUT_05582,DIST_W_02
OUT_05583,DIST_W_01
OUT_05584,DIST_W_01
OUT_05585,DIST_W_01
OUT_05586,DIST_W_03
OUT_05587,DIST_W_03
OUT_05588,DIST_W_03
OUT_05589,DIST_W_02
OUT_05590,DIST_W_01
OUT_05591,DIST_W_02
OUT_05592,DIST_W_01
OUT_05593,DIST_W_01
OUT_05594,DIST_W_02
OUT_05595,DIST_W_03
OUT_05596,DIST_W_01
OUT_05597,DIST_W_03
OUT_05598,DIST_W_01
OUT_05599,DIST_W_01
OUT_05600,DIST_W_03
OUT_05601,DIST_W_03
OUT_05602,DIST_W_02
OUT_05603,DIST_W_01
OUT_05604,DIST_W_01
OUT_05605,DIST_W_02
OUT_05606,DIST_W_03
OUT_05607,DIST_W_03
OUT_05608,DIST_W_01
OUT_05609,DIST_W_02
OUT_05610,DIST_W_02
OUT_05611,DIST_W_01
OUT_05612,DIST_W_03
OUT_05613,DIST_W_02
OUT_05614,DIST_W_03
OUT_05615,DIST_W_02
OUT_05616,DIST_W_02
OUT_05617,DIST_W_02
OUT_05618,DIST_W_02
OUT_05619,DIST_W_01
OUT_05620,DIST_W_03
OUT_05621,DIST_W_03
OUT_05622,DIST_W_03
OUT_05623,DIST_W_01
OUT_05624,DIST_W_01
OUT_05625,DIST_W_01
OUT_05626,DIST_W_02
OUT_05627,DIST_W_01
OUT_05628,DIST_W_02
OUT_05629,DIST_W_03
OUT_05630,DIST_W_03
OUT_05631,DIST_W_02
OUT_05632,DIST_W_02
OUT_05633,DIST_W_03
OUT_05634,DIST_W_02
OUT_05635,DIST_W_02
OUT_05636,DIST_W_02
OUT_05637,DIST_W_03
OUT_05638,DIST_W_03
OUT_05639,DIST_W_01
OUT_05640,DIST_W_01
OUT_05641,DIST_W_02
OUT_05642,DIST_W_01
OUT_05643,DIST_W_01
OUT_05644,DIST_W_01
OUT_05645,DIST_W_01
OUT_05646,DIST_W_02
OUT_05647,DIST_W_02
OUT_05648,DIST_W_01
OUT_05649,DIST_W_02
OUT_05650,DIST_W_02
OUT_05651,DIST_W_03
OUT_05652,DIST_W_02
OUT_05653,DIST_W_03
OUT_05654,DIST_W_03
OUT_05655,DIST_W_01
OUT_05656,DIST_W_01
OUT_05657,DIST_W_01
OUT_05658,DIST_W_03
OUT_05659,DIST_W_01
OUT_05660,DIST_W_01
OUT_05661,DIST_W_01
OUT_05662,DIST_W_01
OUT_05663,DIST_W_03
OUT_05664,DIST_W_02
OUT_05665,DIST_W_02
OUT_05666,DIST_W_02
OUT_05667,DIST_W_03
OUT_05668,DIST_W_01
OUT_05669,DIST_W_02
OUT_05670,DIST_W_02
OUT_05671,DIST_W_02
OUT_05672,DIST_W_02
OUT_05673,DIST_W_02
OUT_05674,DIST_W_01
OUT_05675,DIST_W_01
OUT_05676,DIST_W_03
OUT_05677,DIST_W_02
OUT_05678,DIST_W_01
OUT_05679,DIST_W_02
OUT_05680,DIST_W_01
OUT_05681,DIST_W_02
OUT_05682,DIST_W_01
OUT_05683,DIST_W_03
OUT_05684,DIST_W_02
OUT_05685,DIST_W_03
OUT_05686,DIST_W_02
OUT_05687,DIST_W_02
OUT_05688,DIST_W_01
OUT_05689,DIST_W_02
OUT_05690,DIST_W_02
OUT_05691,DIST_W_02
OUT_05692,DIST_W_01
OUT_05693,DIST_W_03
OUT_05694,DIST_W_02
OUT_05695,DIST_W_01
OUT_05696,DIST_W_01
OUT_05697,DIST_W_01
OUT_05698,DIST_W_03
OUT_05699,DIST_W_03
OUT_05700,DIST_W_02
OUT_05701,DIST_W_02
OUT_05702,DIST_W_01
OUT_05703,DIST_W_01
OUT_05704,DIST_W_02
OUT_05705,DIST_W_02
OUT_05706,DIST_W_02
OUT_05707,DIST_W_01
OUT_05708,DIST_W_01
OUT_05709,DIST_W_02
OUT_05710,DIST_W_02
OUT_05711,DIST_W_01
OUT_05712,DIST_W_01
OUT_05713,DIST_W_02
OUT_05714,DIST_W_03
OUT_05715,DIST_W_02
OUT_05716,DIST_W_02
OUT_05717,DIST_W_01
OUT_05718,DIST_W_01
OUT_05719,DIST_W_03
OUT_05720,DIST_W_01
OUT_05721,DIST_W_01
OUT_05722,DIST_W_02
OUT_05723,DIST_W_03
OUT_05724,DIST_W_02
OUT_05725,DIST_W_01
OUT_05726,DIST_W_03
OUT_05727,DIST_W_03
OUT_05728,DIST_W_03
OUT_05729,DIST_W_03
OUT_05730,DIST_W_03
OUT_05731,DIST_W_02
OUT_05732,DIST_W_01
OUT_05733,DIST_W_02
OUT_05734,DIST_W_01
OUT_05735,DIST_W_01
OUT_05736,DIST_W_01
OUT_05737,DIST_W_03
OUT_05738,DIST_W_02
OUT_05739,DIST_W_02
OUT_05740,DIST_W_01
OUT_05741,DIST_W_03
OUT_05742,DIST_W_03
OUT_05743,DIST_W_01
OUT_05744,DIST_W_02
OUT_05745,DIST_W_02
OUT_05746,DIST_W_03
OUT_05747,DIST_W_03
OUT_05748,DIST_W_03
OUT_05749,DIST_W_01
OUT_05750,DIST_W_01
OUT_05751,DIST_W_02
OUT_05752,DIST_W_01
OUT_05753,DIST_W_02
OUT_05754,DIST_W_02
OUT_05755,DIST_W_01
OUT_05756,DIST_W_02
OUT_05757,DIST_W_03
OUT_05758,DIST_W_02
OUT_05759,DIST_W_01
OUT_05760,DIST_W_03
OUT_05761,DIST_W_02
OUT_05762,DIST_W_03
OUT_05763,DIST_W_03
OUT_05764,DIST_W_03
OUT_05765,DIST_W_02
OUT_05766,DIST_W_02
OUT_05767,DIST_W_01
OUT_05768,DIST_W_03
OUT_05769,DIST_W_02
OUT_05770,DIST_W_03
OUT_05771,DIST_W_02
OUT_05772,DIST_W_02
OUT_05773,DIST_W_03
OUT_05774,DIST_W_01
OUT_05775,DIST_W_03
OUT_05776,DIST_W_03
OUT_05777,DIST_W_03
OUT_05778,DIST_W_02
OUT_05779,DIST_W_01
OUT_05780,DIST_W_03
OUT_05781,DIST_W_01
OUT_05782,DIST_W_01
OUT_05783,DIST_W_01
OUT_05784,DIST_W_02
OUT_05785,DIST_W_01
OUT_05786,DIST_W_03
OUT_05787,DIST_W_03
OUT_05788,DIST_W_01
OUT_05789,DIST_W_02
OUT_05790,DIST_W_03
OUT_05791,DIST_W_03
OUT_05792,DIST_W_01
OUT_05793,DIST_W_01
OUT_05794,DIST_W_01
OUT_05795,DIST_W_02
OUT_05796,DIST_W_01
OUT_05797,DIST_W_02
OUT_05798,DIST_W_03
OUT_05799,DIST_W_02
OUT_05800,DIST_W_03
OUT_05801,DIST_W_03
OUT_05802,DIST_W_01
OUT_05803,DIST_W_03
OUT_05804,DIST_W_01
OUT_05805,DIST_W_03
OUT_05806,DIST_W_02
OUT_05807,DIST_W_01
OUT_05808,DIST_W_03
OUT_05809,DIST_W_02
OUT_05810,DIST_W_03
OUT_05811,DIST_W_01
OUT_05812,DIST_W_02
OUT_05813,DIST_W_01
OUT_05814,DIST_W_02
OUT_05815,DIST_W_02
OUT_05816,DIST_W_02
OUT_05817,DIST_W_01
OUT_05818,DIST_W_02
OUT_05819,DIST_W_02
OUT_05820,DIST_W_02
OUT_05821,DIST_W_03
OUT_05822,DIST_W_02
OUT_05823,DIST_W_01
OUT_05824,DIST_W_03
OUT_05825,DIST_W_01
OUT_05826,DIST_W_01
OUT_05827,DIST_W_01
OUT_05828,DIST_W_03
OUT_05829,DIST_W_03
OUT_05830,DIST_W_01
OUT_05831,DIST_W_03
OUT_05832,DIST_W_03
OUT_05833,DIST_W_02
OUT_05834,DIST_W_01
OUT_05835,DIST_W_02
OUT_05836,DIST_W_03
OUT_05837,DIST_W_01
OUT_05838,DIST_W_02
OUT_05839,DIST_W_01
OUT_05840,DIST_W_02
OUT_05841,DIST_W_03
OUT_05842,DIST_W_03
OUT_05843,DIST_W_02
OUT_05844,DIST_W_03
OUT_05845,DIST_W_01
OUT_05846,DIST_W_02
OUT_05847,DIST_W_02
OUT_05848,DIST_W_02
OUT_05849,DIST_W_03
OUT_05850,DIST_W_01
OUT_05851,DIST_W_03
OUT_05852,DIST_W_02
OUT_05853,DIST_W_03
OUT_05854,DIST_W_01
OUT_05855,DIST_W_01
OUT_05856,DIST_W_03
OUT_05857,DIST_W_01
OUT_05858,DIST_W_03
OUT_05859,DIST_W_02
OUT_05860,DIST_W_03
OUT_05861,DIST_W_03
OUT_05862,DIST_W_03
OUT_05863,DIST_W_02
OUT_05864,DIST_W_02
OUT_05865,DIST_W_01
OUT_05866,DIST_W_02
OUT_05867,DIST_W_01
OUT_05868,DIST_W_03
OUT_05869,DIST_W_01
OUT_05870,DIST_W_02
OUT_05871,DIST_W_01
OUT_05872,DIST_W_02
OUT_05873,DIST_W_03
OUT_05874,DIST_W_01
OUT_05875,DIST_W_03
OUT_05876,DIST_W_03
OUT_05877,DIST_W_01
OUT_05878,DIST_W_03
OUT_05879,DIST_W_02
OUT_05880,DIST_W_03
OUT_05881,DIST_W_01
OUT_05882,DIST_W_02
OUT_05883,DIST_W_03
OUT_05884,DIST_W_01
OUT_05885,DIST_W_01
OUT_05886,DIST_W_03
OUT_05887,DIST_W_01
OUT_05888,DIST_W_02
OUT_05889,DIST_W_02
OUT_05890,DIST_W_03
OUT_05891,DIST_W_01
OUT_05892,DIST_W_02
OUT_05893,DIST_W_02
OUT_05894,DIST_W_03
OUT_05895,DIST_W_01
OUT_05896,DIST_W_01
OUT_05897,DIST_W_01
OUT_05898,DIST_W_02
OUT_05899,DIST_W_01
OUT_05900,DIST_W_02
OUT_05901,DIST_W_03
OUT_05902,DIST_W_01
OUT_05903,DIST_W_03
OUT_05904,DIST_W_02
OUT_05905,DIST_W_01
OUT_05906,DIST_W_03
OUT_05907,DIST_W_03
OUT_05908,DIST_W_02
OUT_05909,DIST_W_03
OUT_05910,DIST_W_02
OUT_05911,DIST_W_02
OUT_05912,DIST_W_01
OUT_05913,DIST_W_01
OUT_05914,DIST_W_03
OUT_05915,DIST_W_02
OUT_05916,DIST_W_03
OUT_05917,DIST_W_03
OUT_05918,DIST_W_02
OUT_05919,DIST_W_01
OUT_05920,DIST_W_01
OUT_05921,DIST_W_03
OUT_05922,DIST_W_02
OUT_05923,DIST_W_03
OUT_05924,DIST_W_03
OUT_05925,DIST_W_02
OUT_05926,DIST_W_03
OUT_05927,DIST_W_01
OUT_05928,DIST_W_01
OUT_05929,DIST_W_01
OUT_05930,DIST_W_01
OUT_05931,DIST_W_03
OUT_05932,DIST_W_03
OUT_05933,DIST_W_03
OUT_05934,DIST_W_03
OUT_05935,DIST_W_02
OUT_05936,DIST_W_03
OUT_05937,DIST_W_03
OUT_05938,DIST_W_01
OUT_05939,DIST_W_01
OUT_05940,DIST_W_02
OUT_05941,DIST_W_02
OUT_05942,DIST_W_02
OUT_05943,DIST_W_01
OUT_05944,DIST_W_03
OUT_05945,DIST_W_02
OUT_05946,DIST_W_01
OUT_05947,DIST_W_01
OUT_05948,DIST_W_02
OUT_05949,DIST_W_03
OUT_05950,DIST_W_02
OUT_05951,DIST_W_01
OUT_05952,DIST_W_02
OUT_05953,DIST_W_03
OUT_05954,DIST_W_01
OUT_05955,DIST_W_01
OUT_05956,DIST_W_03
OUT_05957,DIST_W_01
OUT_05958,DIST_W_02
OUT_05959,DIST_W_02
OUT_05960,DIST_W_01
OUT_05961,DIST_W_03
OUT_05962,DIST_W_02
OUT_05963,DIST_W_01
OUT_05964,DIST_W_01
OUT_05965,DIST_W_01
OUT_05966,DIST_W_02
OUT_05967,DIST_W_01
OUT_05968,DIST_W_03
OUT_05969,DIST_W_02
OUT_05970,DIST_W_03
OUT_05971,DIST_W_02
OUT_05972,DIST_W_03
OUT_05973,DIST_W_01
OUT_05974,DIST_W_01
OUT_05975,DIST_W_03
OUT_05976,DIST_W_03
OUT_05977,DIST_W_02
OUT_05978,DIST_W_03
OUT_05979,DIST_W_03
OUT_05980,DIST_W_02
OUT_05981,DIST_W_02
OUT_05982,DIST_W_03
OUT_05983,DIST_W_02
OUT_05984,DIST_W_03
OUT_05985,DIST_W_02
OUT_05986,DIST_W_02
OUT_05987,DIST_W_01
OUT_05988,DIST_W_02
OUT_05989,DIST_W_01
OUT_05990,DIST_W_01
OUT_05991,DIST_W_03
OUT_05992,DIST_W_01
OUT_05993,DIST_W_01
OUT_05994,DIST_W_03
OUT_05995,DIST_W_01
OUT_05996,DIST_W_03
OUT_05997,DIST_W_02
OUT_05998,DIST_W_01
OUT_05999,DIST_W_02
OUT_06000,DIST_W_02
OUT_06001,DIST_W_01
OUT_06002,DIST_W_02
OUT_06003,DIST_W_03
OUT_06004,DIST_W_03
OUT_06005,DIST_W_01
OUT_06006,DIST_W_01
OUT_06007,DIST_W_03
OUT_06008,DIST_W_02
OUT_06009,DIST_W_01
OUT_06010,DIST_W_02
OUT_06011,DIST_W_02
OUT_06012,DIST_W_03
OUT_06013,DIST_W_03
OUT_06014,DIST_W_03
OUT_06015,DIST_W_01
OUT_06016,DIST_W_01
OUT_06017,DIST_W_02
OUT_06018,DIST_W_01
OUT_06019,DIST_W_03
OUT_06020,DIST_W_03
OUT_06021,DIST_W_03
OUT_06022,DIST_W_03
OUT_06023,DIST_W_01
OUT_06024,DIST_W_01
OUT_06025,DIST_W_03
OUT_06026,DIST_W_03
OUT_06027,DIST_W_03
OUT_06028,DIST_W_03
OUT_06029,DIST_W_03
OUT_06030,DIST_W_02
OUT_06031,DIST_W_01
OUT_06032,DIST_W_03
OUT_06033,DIST_W_01
OUT_06034,DIST_W_02
OUT_06035,DIST_W_03
OUT_06036,DIST_W_03
OUT_06037,DIST_W_02
OUT_06038,DIST_W_01
OUT_06039,DIST_W_01
OUT_06040,DIST_W_01
OUT_06041,DIST_W_02
OUT_06042,DIST_W_02
OUT_06043,DIST_W_01
OUT_06044,DIST_W_02
OUT_06045,DIST_W_02
OUT_06046,DIST_W_01
OUT_06047,DIST_W_01
OUT_06048,DIST_W_03
OUT_06049,DIST_W_01
OUT_06050,DIST_W_02
OUT_06051,DIST_W_01
OUT_06052,DIST_W_01
OUT_06053,DIST_W_03
OUT_06054,DIST_W_02
OUT_06055,DIST_W_03
OUT_06056,DIST_W_02
OUT_06057,DIST_W_02
OUT_06058,DIST_W_02
OUT_06059,DIST_W_03
OUT_06060,DIST_W_03
OUT_06061,DIST_W_02
OUT_06062,DIST_W_03
OUT_06063,DIST_W_01
OUT_06064,DIST_W_01
OUT_06065,DIST_W_01
OUT_06066,DIST_W_02
OUT_06067,DIST_W_02
OUT_06068,DIST_W_03
OUT_06069,DIST_W_02
OUT_06070,DIST_W_01
OUT_06071,DIST_W_02
OUT_06072,DIST_W_03
OUT_06073,DIST_W_03
OUT_06074,DIST_W_03
OUT_06075,DIST_W_02
OUT_06076,DIST_W_03
OUT_06077,DIST_W_01
OUT_06078,DIST_W_03
OUT_06079,DIST_W_01
OUT_06080,DIST_W_01
OUT_06081,DIST_W_03
OUT_06082,DIST_W_03
OUT_06083,DIST_W_01
OUT_06084,DIST_W_02
OUT_06085,DIST_W_01
OUT_06086,DIST_W_02
OUT_06087,DIST_W_01
OUT_06088,DIST_W_01
OUT_06089,DIST_W_02
OUT_06090,DIST_W_03
OUT_06091,DIST_W_02
OUT_06092,DIST_W_02
OUT_06093,DIST_W_02
OUT_06094,DIST_W_02
OUT_06095,DIST_W_02
OUT_06096,DIST_W_01
OUT_06097,DIST_W_01
OUT_06098,DIST_W_02
OUT_06099,DIST_W_03
OUT_06100,DIST_W_03
OUT_06101,DIST_W_02
OUT_06102,DIST_W_02
OUT_06103,DIST_W_01
OUT_06104,DIST_W_02
OUT_06105,DIST_W_01
OUT_06106,DIST_W_01
OUT_06107,DIST_W_03
OUT_06108,DIST_W_03
OUT_06109,DIST_W_03
OUT_06110,DIST_W_01
OUT_06111,DIST_W_03
OUT_06112,DIST_W_02
OUT_06113,DIST_W_01
OUT_06114,DIST_W_03
OUT_06115,DIST_W_03
OUT_06116,DIST_W_01
OUT_06117,DIST_W_02
OUT_06118,DIST_W_02
OUT_06119,DIST_W_03
OUT_06120,DIST_W_02
OUT_06121,DIST_W_03
OUT_06122,DIST_W_01
OUT_06123,DIST_W_03
OUT_06124,DIST_W_03
OUT_06125,DIST_W_02
OUT_06126,DIST_W_01
OUT_06127,DIST_W_03
OUT_06128,DIST_W_03
OUT_06129,DIST_W_01
OUT_06130,DIST_W_02
OUT_06131,DIST_W_02
OUT_06132,DIST_W_03
OUT_06133,DIST_W_02
OUT_06134,DIST_W_03
OUT_06135,DIST_W_01
OUT_06136,DIST_W_02
OUT_06137,DIST_W_01
OUT_06138,DIST_W_01
OUT_06139,DIST_W_02
OUT_06140,DIST_W_01
OUT_06141,DIST_W_01
OUT_06142,DIST_W_03
OUT_06143,DIST_W_03
OUT_06144,DIST_W_01
OUT_06145,DIST_W_03
OUT_06146,DIST_W_03
OUT_06147,DIST_W_02
OUT_06148,DIST_W_01
OUT_06149,DIST_W_02
OUT_06150,DIST_W_03
OUT_06151,DIST_W_03
OUT_06152,DIST_W_02
OUT_06153,DIST_W_02
OUT_06154,DIST_W_03
OUT_06155,DIST_W_02
OUT_06156,DIST_W_01
OUT_06157,DIST_W_03
OUT_06158,DIST_W_03
OUT_06159,DIST_W_02
OUT_06160,DIST_W_03
OUT_06161,DIST_W_01
OUT_06162,DIST_W_03
OUT_06163,DIST_W_03
OUT_06164,DIST_W_02
OUT_06165,DIST_W_03
OUT_06166,DIST_W_02
OUT_06167,DIST_W_03
OUT_06168,DIST_W_01
OUT_06169,DIST_W_02
OUT_06170,DIST_W_03
OUT_06171,DIST_W_01
OUT_06172,DIST_W_02
OUT_06173,DIST_W_02
OUT_06174,DIST_W_01
OUT_06175,DIST_W_03
OUT_06176,DIST_W_02
OUT_06177,DIST_W_03
OUT_06178,DIST_W_03
OUT_06179,DIST_W_01
OUT_06180,DIST_W_01
OUT_06181,DIST_W_01
OUT_06182,DIST_W_02
OUT_06183,DIST_W_01
OUT_06184,DIST_W_01
OUT_06185,DIST_W_01
OUT_06186,DIST_W_03
OUT_06187,DIST_W_01
OUT_06188,DIST_W_03
OUT_06189,DIST_W_03
OUT_06190,DIST_W_03
OUT_06191,DIST_W_01
OUT_06192,DIST_W_03
OUT_06193,DIST_W_02
OUT_06194,DIST_W_02
OUT_06195,DIST_W_02
OUT_06196,DIST_W_01
OUT_06197,DIST_W_03
OUT_06198,DIST_W_02
OUT_06199,DIST_W_03
OUT_06200,DIST_W_02
OUT_06201,DIST_W_02
OUT_06202,DIST_W_03
OUT_06203,DIST_W_03
OUT_06204,DIST_W_02
OUT_06205,DIST_W_01
OUT_06206,DIST_W_02
OUT_06207,DIST_W_02
OUT_06208,DIST_W_02
OUT_06209,DIST_W_02
OUT_06210,DIST_W_03
OUT_06211,DIST_W_03
OUT_06212,DIST_W_03
OUT_06213,DIST_W_01
OUT_06214,DIST_W_01
OUT_06215,DIST_W_01
OUT_06216,DIST_W_02
OUT_06217,DIST_W_02
OUT_06218,DIST_W_03
OUT_06219,DIST_W_03
OUT_06220,DIST_W_01
OUT_06221,DIST_W_02
OUT_06222,DIST_W_02
OUT_06223,DIST_W_02
OUT_06224,DIST_W_01
OUT_06225,DIST_W_01
OUT_06226,DIST_W_03
OUT_06227,DIST_W_01
OUT_06228,DIST_W_02
OUT_06229,DIST_W_02
OUT_06230,DIST_W_03
OUT_06231,DIST_W_01
OUT_06232,DIST_W_03
OUT_06233,DIST_W_03
OUT_06234,DIST_W_03
OUT_06235,DIST_W_03
OUT_06236,DIST_W_01
OUT_06237,DIST_W_01
OUT_06238,DIST_W_03
OUT_06239,DIST_W_02
OUT_06240,DIST_W_03
OUT_06241,DIST_W_03
OUT_06242,DIST_W_03
OUT_06243,DIST_W_01
OUT_06244,DIST_W_02
OUT_06245,DIST_W_02
OUT_06246,DIST_W_01
OUT_06247,DIST_W_01
OUT_06248,DIST_W_01
OUT_06249,DIST_W_03
OUT_06250,DIST_W_02
OUT_06251,DIST_W_02
OUT_06252,DIST_W_03
OUT_06253,DIST_W_03
OUT_06254,DIST_W_03
OUT_06255,DIST_W_03
OUT_06256,DIST_W_01
OUT_06257,DIST_W_02
OUT_06258,DIST_W_02
OUT_06259,DIST_W_03
OUT_06260,DIST_W_01
OUT_06261,DIST_W_02
OUT_06262,DIST_W_01
OUT_06263,DIST_W_02
OUT_06264,DIST_W_01
OUT_06265,DIST_W_01
OUT_06266,DIST_W_01
OUT_06267,DIST_W_01
OUT_06268,DIST_W_01
OUT_06269,DIST_W_02
OUT_06270,DIST_W_03
OUT_06271,DIST_W_01
OUT_06272,DIST_W_01
OUT_06273,DIST_W_01
OUT_06274,DIST_W_03
OUT_06275,DIST_W_02
OUT_06276,DIST_W_02
OUT_06277,DIST_W_01
OUT_06278,DIST_W_01
OUT_06279,DIST_W_01
OUT_06280,DIST_W_03
OUT_06281,DIST_W_02
OUT_06282,DIST_W_03
OUT_06283,DIST_W_03
OUT_06284,DIST_W_02
OUT_06285,DIST_W_03
OUT_06286,DIST_W_02
OUT_06287,DIST_W_01
OUT_06288,DIST_W_03
OUT_06289,DIST_W_02
OUT_06290,DIST_W_01
OUT_06291,DIST_W_02
OUT_06292,DIST_W_03
OUT_06293,DIST_W_01
OUT_06294,DIST_W_03
OUT_06295,DIST_W_03
OUT_06296,DIST_W_02
OUT_06297,DIST_W_01
OUT_06298,DIST_W_03
OUT_06299,DIST_W_01
OUT_06300,DIST_W_02
OUT_06301,DIST_W_02
OUT_06302,DIST_W_02
OUT_06303,DIST_W_03
OUT_06304,DIST_W_03
OUT_06305,DIST_W_03
OUT_06306,DIST_W_01
OUT_06307,DIST_W_03
OUT_06308,DIST_W_02
OUT_06309,DIST_W_02
OUT_06310,DIST_W_03
OUT_06311,DIST_W_01
OUT_06312,DIST_W_02
OUT_06313,DIST_W_01
OUT_06314,DIST_W_01
OUT_06315,DIST_W_01
OUT_06316,DIST_W_03
OUT_06317,DIST_W_01
OUT_06318,DIST_W_01
OUT_06319,DIST_W_03
OUT_06320,DIST_W_01
OUT_06321,DIST_W_01
OUT_06322,DIST_W_02
OUT_06323,DIST_W_03
OUT_06324,DIST_W_01
OUT_06325,DIST_W_01
OUT_06326,DIST_W_02
OUT_06327,DIST_W_02
OUT_06328,DIST_W_01
OUT_06329,DIST_W_02
OUT_06330,DIST_W_03
OUT_06331,DIST_W_03
OUT_06332,DIST_W_03
OUT_06333,DIST_W_02
OUT_06334,DIST_W_03
OUT_06335,DIST_W_02
OUT_06336,DIST_W_02
OUT_06337,DIST_W_03
OUT_06338,DIST_W_01
OUT_06339,DIST_W_02
OUT_06340,DIST_W_03
OUT_06341,DIST_W_01
OUT_06342,DIST_W_01
OUT_06343,DIST_W_02
OUT_06344,DIST_W_03
OUT_06345,DIST_W_01
OUT_06346,DIST_W_03
OUT_06347,DIST_W_03
OUT_06348,DIST_W_02
OUT_06349,DIST_W_01
OUT_06350,DIST_W_02
OUT_06351,DIST_W_01
OUT_06352,DIST_W_02
OUT_06353,DIST_W_02
OUT_06354,DIST_W_03
OUT_06355,DIST_W_01
OUT_06356,DIST_W_01
OUT_06357,DIST_W_01
OUT_06358,DIST_W_03
OUT_06359,DIST_W_02
OUT_06360,DIST_W_01
OUT_06361,DIST_W_02
OUT_06362,DIST_W_01
OUT_06363,DIST_W_02
OUT_06364,DIST_W_01
OUT_06365,DIST_W_02
OUT_06366,DIST_W_03
OUT_06367,DIST_W_03
OUT_06368,DIST_W_01
OUT_06369,DIST_W_01
OUT_06370,DIST_W_03
OUT_06371,DIST_W_02
OUT_06372,DIST_W_02
OUT_06373,DIST_W_03
OUT_06374,DIST_W_02
OUT_06375,DIST_W_01
OUT_06376,DIST_W_01
OUT_06377,DIST_W_03
OUT_06378,DIST_W_01
OUT_06379,DIST_W_02
OUT_06380,DIST_W_02
OUT_06381,DIST_W_03
OUT_06382,DIST_W_03
OUT_06383,DIST_W_01
OUT_06384,DIST_W_03
OUT_06385,DIST_W_02
OUT_06386,DIST_W_02
OUT_06387,DIST_W_01
OUT_06388,DIST_W_02
OUT_06389,DIST_W_01
OUT_06390,DIST_W_01
OUT_06391,DIST_W_01
OUT_06392,DIST_W_03
OUT_06393,DIST_W_01
OUT_06394,DIST_W_01
OUT_06395,DIST_W_02
OUT_06396,DIST_W_03
OUT_06397,DIST_W_03
OUT_06398,DIST_W_01
OUT_06399,DIST_W_03
OUT_06400,DIST_W_02
OUT_06401,DIST_W_01
OUT_06402,DIST_W_02
OUT_06403,DIST_W_01
OUT_06404,DIST_W_02
OUT_06405,DIST_W_01
OUT_06406,DIST_W_02
OUT_06407,DIST_W_02
OUT_06408,DIST_W_03
OUT_06409,DIST_W_02
OUT_06410,DIST_W_03
OUT_06411,DIST_W_03
OUT_06412,DIST_W_01
OUT_06413,DIST_W_01
OUT_06414,DIST_W_03
OUT_06415,DIST_W_02
OUT_06416,DIST_W_02
OUT_06417,DIST_W_01
OUT_06418,DIST_W_01
