Outlet_ID,year_month,Volume_Liters_Sum
OUT_03992,2024-01,205.5978457404474
OUT_03992,2024-02,259.7867603506889
OUT_03992,2024-03,42.7782236311225
OUT_03992,2024-04,131.0130918885531
OUT_03992,2024-05,51.55214024882272
OUT_03992,2024-08,142.3839479042246
OUT_03992,2024-09,202.01648252752744
OUT_03992,2024-10,32.47304500279083
OUT_03992,2024-11,170.03869463140717
OUT_03992,2024-12,296.9415948619985
OUT_03992,2025-02,197.4069861053663
OUT_03992,2025-04,281.85073041985936
OUT_03992,2025-06,33.11605773174215
OUT_03992,2025-07,201.02947773006179
OUT_03992,2025-08,119.7251811483968
OUT_03992,2025-09,263.77937725349926
OUT_03992,2025-10,174.6710715104893
OUT_03992,2025-11,123.32489834132414
OUT_03993,2023-01,133.11679442422815
OUT_03993,2023-02,28.422794480366058
OUT_03993,2023-05,65.54267108937472
OUT_03993,2023-06,109.35689944964474
OUT_03993,2023-07,81.60040721877608
OUT_03993,2023-08,180.38917675559958
OUT_03993,2023-09,185.01817401860336
OUT_03993,2023-10,191.1921979659815
OUT_03993,2023-11,126.27437047508498
OUT_03993,2023-12,194.2748783331509
OUT_03993,2024-01,204.8798581465933
OUT_03993,2024-02,76.79299498159124
OUT_03993,2024-04,240.56156931373127
OUT_03993,2024-07,56.19046432870559
OUT_03993,2024-08,222.70266177148966
OUT_03993,2024-09,226.25322077747603
OUT_03993,2024-10,196.3940182072051
OUT_03993,2024-11,185.35570191574595
OUT_03993,2024-12,124.82406880622634
OUT_03993,2025-02,48.08305695723109
OUT_03993,2025-04,306.86800570907656
OUT_03993,2025-06,124.39947125096161
OUT_03993,2025-07,80.03071168111398
OUT_03993,2025-09,70.60740578694119
OUT_03993,2025-10,168.47080620421397
OUT_03993,2025-11,77.39532059628065
OUT_03993,2025-12,278.88735584675356
OUT_03994,2023-01,445.92486357065104
OUT_03994,2023-03,626.9236033202742
OUT_03994,2023-04,780.3214350320684
OUT_03994,2023-05,343.65751163285165
OUT_03994,2023-06,360.0220579064607
OUT_03994,2023-07,561.8279669991949
OUT_03994,2023-08,521.9002042064258
OUT_03994,2023-09,496.2314793736204
OUT_03994,2023-10,594.3159401286265
OUT_03994,2023-11,594.2290575734315
OUT_03994,2023-12,416.69342839579735
OUT_03994,2024-01,548.0642131570668
OUT_03994,2024-02,539.8631871114197
OUT_03994,2024-03,472.9447052614686
OUT_03994,2024-04,675.585578315116
OUT_03994,2024-05,384.0381296322633
OUT_03994,2024-06,388.3203367330684
OUT_03994,2024-07,596.2851370451671
OUT_03994,2024-08,509.28919359190985
OUT_03994,2024-09,627.8389356425806
OUT_03994,2024-10,718.4118198584652
OUT_03994,2024-12,973.1935931069864
OUT_03994,2025-01,518.722694902551
OUT_03994,2025-02,585.5684902000226
OUT_03994,2025-03,678.2781827534302
OUT_03994,2025-06,354.0991004723491
OUT_03994,2025-07,547.9262658748173
OUT_03994,2025-08,575.9888528192066
OUT_03994,2025-10,278.1272322970733
OUT_03994,2025-11,576.5352128983752
OUT_03994,2025-12,899.1660714613982
OUT_03995,2023-06,27.98303782594308
OUT_03995,2023-09,10.296161737272069
OUT_03995,2023-10,33.100197478998325
OUT_03995,2023-12,126.11866607969075
OUT_03995,2024-01,8.279988652713898
OUT_03995,2024-02,78.61544654366767
OUT_03995,2024-05,13.969181261119733
OUT_03995,2024-06,31.631929435114827
OUT_03995,2024-08,12.078760263491265
OUT_03995,2024-09,8.020743992492989
OUT_03995,2024-10,41.18336320741404
OUT_03995,2024-11,81.24046491044389
OUT_03995,2025-02,23.720900886435544
OUT_03995,2025-03,15.660512551007546
OUT_03995,2025-07,76.80920619547346
OUT_03995,2025-08,31.580900160717384
OUT_03995,2025-09,37.89229108070093
OUT_03995,2025-11,42.365019307695455
OUT_03995,2025-12,125.69740574098208
OUT_03996,2023-03,38.874789147981076
OUT_03996,2023-04,151.45667452072166
OUT_03996,2023-05,9.163087646473665
OUT_03996,2023-07,15.59742362348371
OUT_03996,2023-08,18.652827360931145
OUT_03996,2023-09,25.754740410416034
OUT_03996,2023-10,26.452300791983046
OUT_03996,2023-12,8.093556594799493
OUT_03996,2024-02,38.81332272324643
OUT_03996,2024-03,39.10457152647413
OUT_03996,2024-09,37.97838695715683
OUT_03996,2024-10,23.1259348638024
OUT_03996,2024-11,20.748336143417784
OUT_03996,2025-01,62.63216260939117
OUT_03996,2025-02,39.52718911532227
OUT_03996,2025-03,3.613072345435042
OUT_03996,2025-05,17.91870587802711
OUT_03996,2025-06,21.840971607681578
OUT_03996,2025-07,20.309680817045486
OUT_03996,2025-09,72.66385462185231
OUT_03996,2025-12,33.11247947606639
OUT_03997,2023-01,203.09945081631153
OUT_03997,2023-02,160.45755710613986
OUT_03997,2023-04,260.23120208905766
OUT_03997,2023-05,26.746554844924447
OUT_03997,2023-08,103.4935784457841
OUT_03997,2023-09,123.44598336724374
OUT_03997,2023-10,46.85030224053376
OUT_03997,2023-11,65.36171175539853
OUT_03997,2023-12,265.2743726689134
OUT_03997,2024-01,61.57191842590805
OUT_03997,2024-03,190.82974996463545
OUT_03997,2024-05,151.38607344690251
OUT_03997,2024-06,61.29304531470203
OUT_03997,2024-07,230.40473573930035
OUT_03997,2024-08,24.12805299965507
OUT_03997,2024-09,48.45425700455405
OUT_03997,2024-10,193.55290773150693
OUT_03997,2025-01,38.830453920175344
OUT_03997,2025-02,69.31601814351546
OUT_03997,2025-04,303.99509558619417
OUT_03997,2025-06,135.5552254780663
OUT_03997,2025-07,39.807294731086074
OUT_03997,2025-08,217.10204417024056
OUT_03997,2025-09,236.80105642858788
OUT_03997,2025-10,35.44116390836777
OUT_03997,2025-11,141.83402466069552
OUT_03997,2025-12,281.40808483507647
OUT_03998,2023-01,14.886143086731305
OUT_03998,2023-03,10.77025590100971
OUT_03998,2023-07,26.525005375727027
OUT_03998,2023-08,75.0564409640885
OUT_03998,2023-09,103.84277357279522
OUT_03998,2023-10,15.740273134169538
OUT_03998,2023-12,61.0267677652515
OUT_03998,2024-01,28.72426278980854
OUT_03998,2024-02,16.506614923608886
OUT_03998,2024-04,32.360337296368954
OUT_03998,2024-05,67.09200088870087
OUT_03998,2024-06,9.510597502286341
OUT_03998,2024-07,30.087779436768667
OUT_03998,2024-09,4.960049705501916
OUT_03998,2024-10,19.15291303512726
OUT_03998,2024-11,15.327146043390806
OUT_03998,2024-12,49.00352429683021
OUT_03998,2025-01,3.0944746625300774
OUT_03998,2025-10,72.42327589755631
OUT_03998,2025-11,52.798218449203226
OUT_03998,2025-12,95.16525387901399
OUT_03999,2023-01,1349.9095849365494
OUT_03999,2023-02,1351.0605577207893
OUT_03999,2023-03,1315.6046052280988
OUT_03999,2023-04,1970.7116799290914
OUT_03999,2023-05,710.1924587247534
OUT_03999,2023-06,948.8136411806096
OUT_03999,2023-07,1233.7629339306973
OUT_03999,2023-08,1350.417185800154
OUT_03999,2023-10,1216.7579913596508
OUT_03999,2023-11,1229.053831561867
OUT_03999,2023-12,1796.804306577326
OUT_03999,2024-01,1380.3329746713484
OUT_03999,2024-02,1387.1529371714369
OUT_03999,2024-03,1346.173243099877
OUT_03999,2024-04,1925.683307802244
OUT_03999,2024-05,838.4082108867468
OUT_03999,2024-06,819.5145748407726
OUT_03999,2024-07,1316.9596549534322
OUT_03999,2024-08,1242.8843487394377
OUT_03999,2024-09,1322.6018764264566
OUT_03999,2024-10,1233.6231393415442
OUT_03999,2024-11,1348.885614955277
OUT_03999,2024-12,2025.5605120083296
OUT_03999,2025-01,1258.5935676682693
OUT_03999,2025-02,1237.1015965709305
OUT_03999,2025-03,1270.0298875130086
OUT_03999,2025-04,1825.4766679864447
OUT_03999,2025-05,812.9976676676114
OUT_03999,2025-06,906.2195942157609
OUT_03999,2025-07,1281.3806448293406
OUT_03999,2025-08,1279.436011016277
OUT_03999,2025-09,1344.9290499269975
OUT_03999,2025-10,1354.8747540594775
OUT_03999,2025-11,1269.8058587401072
OUT_03999,2025-12,1904.1533621035524
OUT_04000,2023-02,29.41897580533438
OUT_04000,2023-05,50.579293648933
OUT_04000,2023-06,42.233317653319524
OUT_04000,2023-08,19.935755917036744
OUT_04000,2023-11,5.293313320841802
OUT_04000,2023-12,52.52205866737313
OUT_04000,2024-02,88.19352710323038
OUT_04000,2024-05,24.682414081497896
OUT_04000,2024-06,19.01921143131933
OUT_04000,2024-10,106.90549179684562
OUT_04000,2024-11,116.18936835888098
OUT_04000,2025-01,13.665740417186308
OUT_04000,2025-02,35.49751418169531
OUT_04000,2025-04,19.50060906965584
OUT_04000,2025-05,3.4627668636136484
OUT_04000,2025-09,19.46195585217205
OUT_04000,2025-10,9.407751427178091
OUT_04000,2025-11,72.68961508444825
OUT_04000,2025-12,32.916031337133674
OUT_04001,2023-01,29.28670908188419
OUT_04001,2023-04,26.471001983109577
OUT_04001,2023-05,8.557212217611449
OUT_04001,2023-06,4.225695321777847
OUT_04001,2023-08,10.82763531959484
OUT_04001,2023-09,16.782873269159015
OUT_04001,2023-11,31.08398061113131
OUT_04001,2024-03,70.57508832148145
OUT_04001,2024-04,27.03718800607939
OUT_04001,2024-06,21.15422033957117
OUT_04001,2024-08,33.43787474135337
OUT_04001,2024-09,86.70511690599226
OUT_04001,2024-11,50.831457487183094
OUT_04001,2025-01,6.514940119045434
OUT_04001,2025-02,17.5192797219934
OUT_04001,2025-03,20.858428220970534
OUT_04001,2025-04,122.22963340791809
OUT_04001,2025-07,34.38148657818014
OUT_04001,2025-09,13.16739576433751
OUT_04001,2025-11,5.8287128332235
OUT_04002,2023-07,25.747762447231942
OUT_04002,2023-08,26.501615302236704
OUT_04002,2023-09,8.020692148741293
OUT_04002,2023-10,31.628386051365503
OUT_04002,2023-11,28.966711437973974
OUT_04002,2023-12,62.81629527827705
OUT_04002,2024-01,13.213859820026045
OUT_04002,2024-02,15.358927779696302
OUT_04002,2024-05,7.394605771567048
OUT_04002,2024-06,15.78465993245434
OUT_04002,2024-08,25.443090162525944
OUT_04002,2024-10,34.580259662506904
OUT_04002,2024-11,65.7566428203717
OUT_04002,2024-12,138.25641870405445
OUT_04002,2025-02,16.17314061511024
OUT_04002,2025-03,101.48740403008188
OUT_04002,2025-07,26.45585992259634
OUT_04002,2025-11,82.77737301512245
OUT_04003,2023-03,30.06927758679011
OUT_04003,2023-04,128.55138699869048
OUT_04003,2023-06,18.380558096268917
OUT_04003,2023-07,85.4911436080341
OUT_04003,2023-08,17.944547363133896
OUT_04003,2023-10,79.30966231222895
OUT_04003,2024-01,72.39375728417062
OUT_04003,2024-02,27.26374370716691
OUT_04003,2024-10,38.18238303355834
OUT_04003,2024-12,49.65647778185126
OUT_04003,2025-01,99.68631861788634
OUT_04003,2025-04,56.189874564488846
OUT_04003,2025-06,12.82135933864431
OUT_04003,2025-11,68.49572468642901
OUT_04004,2023-02,38.06301770782416
OUT_04004,2023-03,72.10966446047628
OUT_04004,2023-06,28.26868110440236
OUT_04004,2023-07,4.6303191923115525
OUT_04004,2023-08,25.20433527570124
OUT_04004,2023-12,4.853636768137792
OUT_04004,2024-01,14.472371350332729
OUT_04004,2024-02,61.078142055724754
OUT_04004,2024-03,8.19836726829989
OUT_04004,2024-07,18.84767170963685
OUT_04004,2024-09,7.702561509401112
OUT_04004,2025-02,24.837653109369306
OUT_04004,2025-03,8.214836550702897
OUT_04004,2025-04,30.052167674377824
OUT_04004,2025-05,10.576572347377603
OUT_04004,2025-08,95.73040090009108
OUT_04004,2025-12,7.592992289370958
OUT_04005,2023-01,230.53447835251586
OUT_04005,2023-02,679.5634988978277
OUT_04005,2023-04,444.7474521486966
OUT_04005,2023-06,221.75647273780058
OUT_04005,2023-07,495.5553862256905
OUT_04005,2023-09,619.3609349435229
OUT_04005,2023-10,504.0720332212009
OUT_04005,2023-11,553.9294435984987
OUT_04005,2023-12,951.7324334633887
OUT_04005,2024-01,594.484254418024
OUT_04005,2024-02,592.7629166552842
OUT_04005,2024-03,254.663851499157
OUT_04005,2024-05,398.06258531173114
OUT_04005,2024-06,435.8673989487804
OUT_04005,2024-07,627.0405038455368
OUT_04005,2024-08,600.7280429450474
OUT_04005,2024-09,335.2966525580704
OUT_04005,2024-10,587.9205909913974
OUT_04005,2024-11,659.6921338967875
OUT_04005,2024-12,864.0720326622195
OUT_04005,2025-01,514.9214609975372
OUT_04005,2025-02,569.8756189221855
OUT_04005,2025-03,522.4413609953228
OUT_04005,2025-04,709.7632016012667
OUT_04005,2025-05,376.97748054159365
OUT_04005,2025-06,388.4909725243445
OUT_04005,2025-07,599.4328097471039
OUT_04005,2025-08,304.3459384643165
OUT_04005,2025-09,480.32315514397703
OUT_04005,2025-10,562.3444829534674
OUT_04005,2025-11,600.4521217763956
OUT_04005,2025-12,672.7983863957287
OUT_04006,2023-02,212.87735498409882
OUT_04006,2023-03,47.5950284718605
OUT_04006,2023-04,181.80331729538486
OUT_04006,2023-05,66.33065753952803
OUT_04006,2023-06,43.18941252378992
OUT_04006,2023-07,175.90976980467323
OUT_04006,2023-09,203.61396683688972
OUT_04006,2023-11,55.22487730557999
OUT_04006,2023-12,322.4372454225107
OUT_04006,2024-01,224.21886242893987
OUT_04006,2024-02,82.87630278962075
OUT_04006,2024-03,36.81853863400012
OUT_04006,2024-04,242.6890365751938
OUT_04006,2024-05,121.86414845516494
OUT_04006,2024-06,38.87748147963682
OUT_04006,2024-07,186.4683768089023
OUT_04006,2024-08,26.638327308070327
OUT_04006,2024-09,39.376713180483804
OUT_04006,2024-10,20.361836537276766
OUT_04006,2024-12,252.83445890033087
OUT_04006,2025-01,216.3220795103755
OUT_04006,2025-04,171.42556859787877
OUT_04006,2025-05,110.87244107893085
OUT_04006,2025-06,31.48176139721037
OUT_04006,2025-07,158.63703556979837
OUT_04006,2025-09,232.2261166638767
OUT_04006,2025-10,81.0183621554084
OUT_04006,2025-11,163.4231951177096
OUT_04007,2023-01,200.9989149216185
OUT_04007,2023-02,187.41077367491368
OUT_04007,2023-03,199.63571430234978
OUT_04007,2023-05,87.66890351271556
OUT_04007,2023-06,147.65775771046762
OUT_04007,2023-07,150.38119095902982
OUT_04007,2023-08,61.184133218060076
OUT_04007,2023-10,42.519846247121194
OUT_04007,2023-11,207.35963646723383
OUT_04007,2024-01,92.74002625169445
OUT_04007,2024-02,49.857103723179385
OUT_04007,2024-03,165.6234403175319
OUT_04007,2024-05,104.84259026968178
OUT_04007,2024-06,152.60275499276966
OUT_04007,2024-08,186.300421019921
OUT_04007,2024-09,161.13864533191511
OUT_04007,2024-11,51.91220413320298
OUT_04007,2024-12,265.39581586535155
OUT_04007,2025-01,146.16260437627605
OUT_04007,2025-02,78.09179492212516
OUT_04007,2025-03,122.48772028037966
OUT_04007,2025-04,138.02617241926995
OUT_04007,2025-06,119.30811649299976
OUT_04007,2025-07,38.91761013298809
OUT_04007,2025-08,235.50265725777228
OUT_04007,2025-09,162.10547493758972
OUT_04007,2025-10,76.5744866143522
OUT_04007,2025-11,118.55908520029571
OUT_04007,2025-12,202.56828788367417
OUT_04008,2023-01,60.810751117812686
OUT_04008,2023-06,14.444866908699758
OUT_04008,2024-02,12.596134959590124
OUT_04008,2024-03,20.228740329355297
OUT_04008,2024-04,128.45323915263842
OUT_04008,2024-05,6.290574604761936
OUT_04008,2024-06,2.838120378070325
OUT_04008,2024-07,25.964196934212033
OUT_04008,2024-10,9.322363983937468
OUT_04008,2024-11,21.724167335470966
OUT_04008,2024-12,81.62886009834077
OUT_04008,2025-04,32.819508479076475
OUT_04008,2025-07,16.763151643044775
OUT_04008,2025-11,125.05575516296622
OUT_04009,2023-02,602.6073579984793
OUT_04009,2023-03,580.8629474115614
OUT_04009,2023-04,754.9055059614212
OUT_04009,2023-05,426.93020141540495
OUT_04009,2023-07,530.7355564772821
OUT_04009,2023-08,548.5267866505907
OUT_04009,2023-09,486.6303008668729
OUT_04009,2023-10,565.6178510455128
OUT_04009,2023-12,822.9265042036751
OUT_04009,2024-02,661.2353349858805
OUT_04009,2024-03,667.8216806573051
OUT_04009,2024-04,918.1655510832334
OUT_04009,2024-05,326.44894719274714
OUT_04009,2024-07,461.85525192986745
OUT_04009,2024-08,621.5498319240116
OUT_04009,2024-09,570.296163496725
OUT_04009,2024-10,598.781930483364
OUT_04009,2024-11,588.4519034165232
OUT_04009,2024-12,799.6880029088298
OUT_04009,2025-01,683.80860985602
OUT_04009,2025-02,617.7713146863855
OUT_04009,2025-03,296.9644089685948
OUT_04009,2025-04,298.620350092398
OUT_04009,2025-05,375.39142289592695
OUT_04009,2025-06,381.528585294614
OUT_04009,2025-08,610.8944827555243
OUT_04009,2025-09,655.4057993058494
OUT_04009,2025-10,607.0386609840358
OUT_04009,2025-11,556.8095576690841
OUT_04009,2025-12,782.7002821251153
OUT_04010,2023-02,3.825471444182118
OUT_04010,2023-03,57.34932033265696
OUT_04010,2023-06,51.997139389246186
OUT_04010,2023-10,47.539300408429455
OUT_04010,2023-11,6.1141001382643125
OUT_04010,2023-12,123.38190529479147
OUT_04010,2024-02,15.237630639076583
OUT_04010,2024-07,83.01755039749015
OUT_04010,2024-09,8.047165148622287
OUT_04010,2024-11,3.651530346927757
OUT_04010,2024-12,31.315028145154756
OUT_04010,2025-01,19.80567071723727
OUT_04010,2025-04,47.536259363719765
OUT_04010,2025-05,11.862282741615319
OUT_04010,2025-06,58.709021205697745
OUT_04010,2025-07,42.060572542871846
OUT_04010,2025-08,41.2401954871831
OUT_04010,2025-10,7.213975145268419
OUT_04010,2025-11,10.379221175837449
OUT_04010,2025-12,98.27888145490257
OUT_04011,2023-01,94.75671899445733
OUT_04011,2023-02,203.38985115331894
OUT_04011,2023-03,164.90930432152803
OUT_04011,2023-04,116.66785562883796
OUT_04011,2023-06,90.91931861915032
OUT_04011,2023-07,248.51205392268167
OUT_04011,2023-08,218.7423368192907
OUT_04011,2023-09,61.98366871550908
OUT_04011,2023-10,168.41604627336238
OUT_04011,2024-02,217.59271989347087
OUT_04011,2024-05,150.662832282636
OUT_04011,2024-06,136.26897987493922
OUT_04011,2024-07,209.9315604599995
OUT_04011,2024-08,140.76562685154443
OUT_04011,2024-09,171.88785944618138
OUT_04011,2024-11,179.26054984306194
OUT_04011,2024-12,105.11033844319763
OUT_04011,2025-01,203.75444842905506
OUT_04011,2025-03,30.125357931349924
OUT_04011,2025-04,59.74121046035948
OUT_04011,2025-06,49.6824088838127
OUT_04011,2025-11,149.82833015090623
OUT_04012,2023-01,12.004261527924438
OUT_04012,2023-02,23.290184088825175
OUT_04012,2023-04,27.368127179207164
OUT_04012,2023-06,14.792233945286608
OUT_04012,2023-07,15.532979752624875
OUT_04012,2023-08,71.36691963635805
OUT_04012,2023-10,21.913038186975562
OUT_04012,2023-11,26.759861885322724
OUT_04012,2023-12,137.9319328783427
OUT_04012,2024-02,66.10546024046633
OUT_04012,2024-03,14.190158434343125
OUT_04012,2024-05,6.488727443843697
OUT_04012,2024-07,10.50391507381995
OUT_04012,2024-08,2.661673939124904
OUT_04012,2024-09,18.79081816824861
OUT_04012,2024-10,33.02185054339195
OUT_04012,2024-11,24.882001509614064
OUT_04012,2025-09,90.43831356537288
OUT_04012,2025-10,33.927107607374936
OUT_04012,2025-11,73.27118072972814
OUT_04013,2023-01,556.5142056619216
OUT_04013,2023-02,598.1275789664281
OUT_04013,2023-03,537.5655200306655
OUT_04013,2023-04,311.9597476771399
OUT_04013,2023-05,233.61861580603167
OUT_04013,2023-06,406.55907216935634
OUT_04013,2023-07,617.8096009321655
OUT_04013,2023-08,627.6570583090606
OUT_04013,2023-09,352.7144184688106
OUT_04013,2023-10,628.7404149564752
OUT_04013,2023-12,844.3755377979331
OUT_04013,2024-01,148.29391196259158
OUT_04013,2024-02,643.1929082767138
OUT_04013,2024-03,634.4421819949612
OUT_04013,2024-04,646.451384220156
OUT_04013,2024-05,378.2719546424664
OUT_04013,2024-06,320.6268892959067
OUT_04013,2024-07,627.8682974437456
OUT_04013,2024-08,492.6937963628958
OUT_04013,2024-09,260.53705175398517
OUT_04013,2024-10,574.9183183101178
OUT_04013,2024-11,508.4983807342559
OUT_04013,2025-01,614.4835302205213
OUT_04013,2025-02,381.2820475656868
OUT_04013,2025-03,602.1835861353787
OUT_04013,2025-04,968.2816513711509
OUT_04013,2025-05,278.76960270676796
OUT_04013,2025-06,436.0915885541508
OUT_04013,2025-07,611.5718963608891
OUT_04013,2025-08,527.57723715934
OUT_04013,2025-09,580.0762002735098
OUT_04013,2025-10,324.4430932922331
OUT_04013,2025-11,501.81308135436774
OUT_04013,2025-12,962.1415818476821
OUT_04014,2023-01,34.93602597347083
OUT_04014,2023-03,46.23340037027264
OUT_04014,2023-04,53.30888573158187
OUT_04014,2023-06,57.28527620122499
OUT_04014,2023-07,3.847310812361609
OUT_04014,2024-02,24.135537006178104
OUT_04014,2024-03,14.206166745424124
OUT_04014,2024-04,70.76491593153803
OUT_04014,2024-05,20.709842103795115
OUT_04014,2024-10,12.63423223138348
OUT_04014,2024-11,79.24527103204646
OUT_04014,2024-12,47.2186314424334
OUT_04014,2025-01,8.132408727625494
OUT_04014,2025-02,20.490276358194357
OUT_04014,2025-03,4.259491407740248
OUT_04014,2025-04,39.717582385394536
OUT_04014,2025-09,42.68064821602192
OUT_04014,2025-11,5.917109156326893
OUT_04015,2023-02,25.182319202705585
OUT_04015,2023-05,10.073310703450527
OUT_04015,2023-06,45.1461628130207
OUT_04015,2023-07,30.90495914468977
OUT_04015,2023-08,33.808289218281004
OUT_04015,2023-10,31.372162535899452
OUT_04015,2023-12,86.85580749559529
OUT_04015,2024-02,9.950831855272192
OUT_04015,2024-03,12.503280997892672
OUT_04015,2024-04,123.30282137689785
OUT_04015,2024-07,28.494488073191153
OUT_04015,2024-09,42.22699495025845
OUT_04015,2024-12,13.895621584360843
OUT_04015,2025-01,13.633421662362199
OUT_04015,2025-03,16.57340154735788
OUT_04015,2025-04,31.98125429403529
OUT_04015,2025-05,26.544603954459646
OUT_04015,2025-06,16.75959324219088
OUT_04015,2025-08,79.87315480463573
OUT_04015,2025-10,9.405448117515249
OUT_04015,2025-11,107.45694005634758
OUT_04016,2023-01,6.835343697533206
OUT_04016,2023-03,100.27707307727579
OUT_04016,2023-04,28.7470663481945
OUT_04016,2023-05,17.261472714874817
OUT_04016,2023-09,9.933642054655591
OUT_04016,2023-12,33.8366732533194
OUT_04016,2024-01,84.98481502023488
OUT_04016,2024-04,153.95890252552192
OUT_04016,2024-05,23.45971893022252
OUT_04016,2024-06,22.09360570825136
OUT_04016,2024-09,61.81391729450517
OUT_04016,2024-10,88.94459721550827
OUT_04016,2024-12,10.159771534627765
OUT_04016,2025-02,11.952423890278713
OUT_04016,2025-03,10.204085876096265
OUT_04016,2025-06,1.83030983357552
OUT_04016,2025-07,26.138601946993408
OUT_04016,2025-09,27.11774179510722
OUT_04016,2025-11,11.338800863538054
OUT_04017,2023-01,48.37345009645144
OUT_04017,2023-02,138.35654889303822
OUT_04017,2023-03,24.947413629490022
OUT_04017,2023-04,123.74388394791362
OUT_04017,2023-05,128.26051002068496
OUT_04017,2023-06,39.151472603020025
OUT_04017,2023-07,117.8114623243219
OUT_04017,2023-08,187.0059834464239
OUT_04017,2023-10,166.27715268292314
OUT_04017,2023-11,215.2144315489056
OUT_04017,2023-12,346.19656978153694
OUT_04017,2024-02,206.0087656883596
OUT_04017,2024-03,183.47445398719913
OUT_04017,2024-04,163.2865867449242
OUT_04017,2024-05,34.97837686794929
OUT_04017,2024-09,242.44171429737173
OUT_04017,2024-10,72.78199750101328
OUT_04017,2024-12,58.01204438338119
OUT_04017,2025-02,179.5993961040713
OUT_04017,2025-03,77.99717174578832
OUT_04017,2025-07,130.6513432257484
OUT_04017,2025-09,93.03483041297329
OUT_04017,2025-10,173.56633694196887
OUT_04017,2025-11,40.02761440985848
OUT_04017,2025-12,109.37220654829703
OUT_04018,2023-01,61.56999825850946
OUT_04018,2023-02,60.238322723543675
OUT_04018,2023-03,237.4944824498524
OUT_04018,2023-05,98.25606716885041
OUT_04018,2023-06,99.36554916166962
OUT_04018,2023-07,68.15025380287028
OUT_04018,2023-08,201.06500354786104
OUT_04018,2023-09,89.7678812736302
OUT_04018,2023-10,107.01312265556778
OUT_04018,2024-02,170.75549410721723
OUT_04018,2024-03,32.908235091465976
OUT_04018,2024-05,114.71787197492134
OUT_04018,2024-07,62.09397660318937
OUT_04018,2024-09,173.34206699893465
OUT_04018,2024-10,205.448772986826
OUT_04018,2024-11,113.44805164103644
OUT_04018,2024-12,209.5490461280292
OUT_04018,2025-01,153.47575992058586
OUT_04018,2025-02,174.12628686073396
OUT_04018,2025-03,172.96010424601351
OUT_04018,2025-04,82.92540788510904
OUT_04018,2025-05,43.78238549176932
OUT_04018,2025-06,122.91070646799253
OUT_04018,2025-07,220.37327340167442
OUT_04018,2025-08,227.5107871005602
OUT_04018,2025-09,15.122914950614247
OUT_04018,2025-12,109.49002506901886
OUT_04019,2023-02,15.891676819922175
OUT_04019,2023-03,14.482622458402052
OUT_04019,2023-05,50.22203416918547
OUT_04019,2023-07,25.385458871288623
OUT_04019,2023-08,20.643847879772416
OUT_04019,2023-09,96.46242393464298
OUT_04019,2023-10,5.828058461559818
OUT_04019,2023-11,90.76691039326332
OUT_04019,2024-01,16.613095416948298
OUT_04019,2024-02,92.06966042612481
OUT_04019,2024-05,4.261967808384373
OUT_04019,2024-06,34.2953645735395
OUT_04019,2024-07,5.775504332433744
OUT_04019,2024-09,24.481902542486203
OUT_04019,2024-11,19.088928120886695
OUT_04019,2024-12,26.09233213438133
OUT_04019,2025-04,12.389860112572912
OUT_04019,2025-05,54.875801668645
OUT_04019,2025-11,48.811594405294855
OUT_04019,2025-12,99.50329355119096
OUT_04020,2023-01,20.214700060350467
OUT_04020,2023-03,10.274740538260188
OUT_04020,2023-07,25.8618345208438
OUT_04020,2024-01,74.67991665938354
OUT_04020,2024-05,6.537188846932832
OUT_04020,2024-07,84.5062773648758
OUT_04020,2024-10,26.112469687557816
OUT_04020,2024-11,106.13976188151008
OUT_04020,2025-04,22.71331657081443
OUT_04020,2025-05,74.15778944280629
OUT_04020,2025-06,8.517410114571963
OUT_04020,2025-09,38.42648549121347
OUT_04020,2025-10,15.13833622077654
OUT_04021,2023-01,602.1863833618596
OUT_04021,2023-02,315.42233168556436
OUT_04021,2023-03,515.8202059963774
OUT_04021,2023-04,663.2179407040181
OUT_04021,2023-05,397.3508068690005
OUT_04021,2023-06,393.01041214455677
OUT_04021,2023-07,618.6372464293044
OUT_04021,2023-08,548.7733564586313
OUT_04021,2023-09,608.481600990938
OUT_04021,2023-10,532.2322719180875
OUT_04021,2023-11,557.8156796159178
OUT_04021,2023-12,788.6823331009964
OUT_04021,2024-01,670.4136238692546
OUT_04021,2024-02,327.2094335541698
OUT_04021,2024-03,308.8799220772696
OUT_04021,2024-04,922.9929882914635
OUT_04021,2024-05,418.2467889096411
OUT_04021,2024-07,517.3276638555368
OUT_04021,2024-08,603.2665753051018
OUT_04021,2024-09,659.4765043600434
OUT_04021,2024-10,584.6368533816745
OUT_04021,2024-11,285.13568373339876
OUT_04021,2024-12,728.8612876351355
OUT_04021,2025-01,631.8819843436717
OUT_04021,2025-02,419.722996569762
OUT_04021,2025-03,394.5282319215791
OUT_04021,2025-04,834.3329188680202
OUT_04021,2025-05,192.126916299914
OUT_04021,2025-07,725.4128149434252
OUT_04021,2025-08,528.5481587196941
OUT_04021,2025-10,537.1939967330626
OUT_04021,2025-11,648.0030661347349
OUT_04021,2025-12,485.86313264010056
OUT_04022,2023-04,68.26939657698097
OUT_04022,2023-07,20.24172369535569
OUT_04022,2023-09,69.95541381365031
OUT_04022,2023-11,64.87467649517427
OUT_04022,2023-12,33.73447938952024
OUT_04022,2024-02,23.331589962285694
